#group,false,false,false,false,false
#datatype,double,double,double,string,dateTime:RFC3339
#default,,,,,
,Humidity,Light,Temperature,location,time
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:38.675417792Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:39.823846246Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:41.315398806Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:42.414984857Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:43.584777355Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:44.878595442Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:45.963044445Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:47.050401726Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:48.1618662Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:49.248509288Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:50.341541328Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:51.417768Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:52.50731994Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:53.598342674Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:54.667802338Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:55.762237075Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:56.83204164Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:57.903666874Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:18:58.988515557Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:00.083911081Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:01.173691039Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:02.274498796Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:03.37894542Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:04.478440054Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:05.575925821Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:06.651785993Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:07.721340606Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:08.793259255Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:09.89013686Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:10.978656836Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:12.067280779Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:13.151286147Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:14.241427131Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:15.306502555Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:16.382754372Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:17.476814878Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:18.557130994Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:19.616647986Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:20.683005467Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:21.77740122Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:22.877203158Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:23.971447615Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:25.062233369Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:26.177053266Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:27.278312316Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:28.37304708Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:29.476905395Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:30.561729507Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:31.642474394Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:32.711860948Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:33.813157629Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:34.908659653Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:35.989306694Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:37.081700842Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:38.1875027Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:39.256520614Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:40.341647579Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:41.42881799Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:42.517901564Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:43.606267796Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:44.700169854Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:45.788202193Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:46.872507257Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:47.937765043Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:49.021399073Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:50.108063231Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:51.191697227Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:52.278417693Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:53.367001488Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:54.458115064Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:55.551491841Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:56.637564448Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:57.708182102Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:58.802326745Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:19:59.897175799Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:00.992961465Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:02.092158289Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:03.187007237Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:04.27360394Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:05.346442629Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:06.432140653Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:07.517713319Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:08.611989707Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:09.683930561Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:10.753639555Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:11.824070788Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:12.922302402Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:13.997114123Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:15.093667256Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:16.188190428Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:17.261107625Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:18.358024134Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:19.446709274Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:20.518522499Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:21.607486499Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:22.685251069Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:23.777783667Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:24.841674291Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:25.928218792Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:26.998954027Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:28.077700509Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:29.172641476Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:30.425921701Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:31.521861066Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:32.625234709Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:33.979508387Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:35.372728137Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:36.45437064Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:37.534879523Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:38.614788095Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:40.694882916Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:41.783046573Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:42.932930794Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:44.023121984Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:45.136714044Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:46.295889075Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:47.412874665Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:48.515264769Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:49.674622441Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:50.836051011Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:51.976558805Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:53.105775173Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:54.245818998Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:55.332633685Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:56.435717989Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:57.515295362Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:58.633071493Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:20:59.743137513Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:01.049267953Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:02.12265189Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:03.224910361Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:04.358122934Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:05.475321184Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:06.605854785Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:07.824867464Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:08.964956769Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:10.075637823Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:11.217365344Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:12.325158002Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:13.404656497Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:14.545828815Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:15.694550091Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:16.833496904Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:18.036017372Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:19.117983947Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:20.225936381Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:21.377101709Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:22.455204808Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:23.565942582Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:24.685029528Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:25.763034072Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:26.906066984Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:28.025010685Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:29.176516433Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:30.292927017Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:31.410139942Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:32.504862468Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:33.910794507Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:35.18305017Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:36.315334429Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:37.394714217Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:38.775914835Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:40.352157322Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:41.464863272Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:42.529383361Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:43.634718759Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:44.73505275Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:46.036020008Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:47.14195078Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:48.261191255Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:49.636386944Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:50.766092814Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:51.976966524Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:53.395645455Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:54.49499981Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:56.283312066Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:57.35949508Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:21:59.183700877Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:00.275319684Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:01.374714774Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:02.782931457Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:03.885949445Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:05.454305963Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:06.625615608Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:08.145641655Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:09.265230933Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:10.365583767Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:12.850283017Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:13.928811592Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:15.024694683Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:16.226375745Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:17.30559133Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:18.945847043Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:20.088129334Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:21.494864573Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:22.603422529Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:23.753500006Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:24.873577755Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:25.952644887Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:27.024745918Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:28.134759292Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:29.205912774Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:30.285023343Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:31.375250038Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:32.489352318Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:33.575358086Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:34.725957678Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:36.024659832Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:37.211334933Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:38.32446488Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:39.484178439Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:40.616793367Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:42.035708804Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:43.115030762Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:44.284876569Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:45.361270688Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:46.586752611Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:47.674966879Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:48.835522306Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:49.906557141Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:51.096066835Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:52.17477722Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:53.615945501Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:54.724476922Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:55.955895088Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:57.065327124Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:58.175235251Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:22:59.285617245Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:00.394828054Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:01.528687533Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:02.624886024Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:03.725815935Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:04.832982723Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:05.943438578Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:07.054510399Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:08.225122703Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:09.372862109Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:10.455346138Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:11.586103262Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:12.744098524Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:13.876085966Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:15.005597575Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:16.13565523Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:17.285643787Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:18.425715466Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:19.494508027Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:20.635563019Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:21.836198231Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:22.986820866Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:24.094197097Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:25.245869501Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:26.365089338Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:27.508255041Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:28.633950021Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:29.745153876Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:30.814223635Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:31.92500189Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:33.02417914Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:34.881636088Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:35.984804941Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:37.084427672Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:38.895462544Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:40.007112891Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:41.125107007Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:42.265085884Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:43.37701533Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:44.486576082Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:46.34574582Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:47.414151397Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:48.584601812Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:49.725840804Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:50.867060988Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:51.985056989Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:53.095093864Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:54.175564063Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:55.284553472Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:56.995889175Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:58.186868884Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:23:59.338109377Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:00.466278307Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:01.577586816Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:03.401650832Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:04.486087758Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:05.636205512Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:06.824634698Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:07.94617303Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:09.105203591Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:10.2148764Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:11.364828714Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:12.466773848Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:13.624433186Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:14.730058975Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:16.202256665Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:17.32045215Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:18.42177078Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:19.529765989Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:20.668158799Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:21.769635112Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:22.901514567Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:24.049933111Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:25.150885461Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:26.290085557Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:27.522514411Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:28.662310177Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:29.78075316Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:30.857410536Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:32.699113619Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:33.89059651Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:35.041832893Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:36.120594154Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:37.190881454Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:39.098583965Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:40.200364789Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:41.340030949Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:42.449807386Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:43.560450375Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:45.390827437Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:46.521413308Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:47.60035211Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:49.411560585Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:50.52000162Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:51.671714661Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:52.830080414Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:53.920277966Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:55.121366169Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:56.450721303Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:24:57.570992305Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:00.101259434Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:01.360855404Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:02.461745622Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:03.568134823Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:04.670312896Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:05.750012353Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:06.859758405Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:07.960154541Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:09.200855893Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:10.301444594Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:11.390100756Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:12.500583072Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:13.600063171Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:14.709126553Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:16.069088142Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:17.512608803Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:18.660616862Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:20.324666369Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:21.461317615Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:22.566437934Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:23.649998479Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:25.260436026Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:26.359775581Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:27.477938747Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:29.411251018Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:30.510709109Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:31.601166447Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:33.680876401Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:35.082465403Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:36.162242539Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:37.492059002Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:38.590106031Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:39.699716988Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:41.692546203Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:42.961743214Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:44.051379562Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:45.291220888Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:46.410629504Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:47.582655989Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:48.872692273Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:50.112626001Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:51.370801209Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:52.480663006Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:53.611106615Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:54.741143776Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:55.860404788Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:56.970206736Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:58.771891779Z
,49.1,13.89,33.3,Bologna,2025-06-29T14:25:59.971701451Z
